track,phase,group,dataset,base_dataset_name,dataset_kind,seed,run_id,log_path,horizon,confirm_rule,perm_stat,perm_alpha,perm_pre_n,perm_post_n,perm_side,perm_n_perm,delta_k,acc_final,confirm_rate_per_10k,MTFA_win,miss_tol500,conf_P90
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,4,20260112-233718-fr7_A_weighted_n5__sine_gradual_frequent,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed4/20260112-233718-fr7_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed4.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62902,,,0.0,197.4
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,5,20260112-233718-fr7_A_weighted_n5__sine_gradual_frequent,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed5/20260112-233718-fr7_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed5.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64786,,,0.0,277.40000000000003
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,6,20260112-233718-fr7_A_weighted_n5__sine_gradual_frequent,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed6/20260112-233718-fr7_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed6.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6539,,,0.0,144.60000000000002
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,7,20260112-233718-fr7_A_weighted_n5__sine_gradual_frequent,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed7/20260112-233718-fr7_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed7.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.66346,,,0.0,295.0
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,8,20260112-233718-fr7_A_weighted_n5__sine_gradual_frequent,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed8/20260112-233718-fr7_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed8.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6628,,,0.0,247.0
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,9,20260112-233718-fr7_A_weighted_n5__sine_gradual_frequent,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed9/20260112-233718-fr7_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed9.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.68022,,,0.0,160.60000000000002
AL,stability,A_weighted_n5,sine_gradual_frequent,sine_abrupt4,drift,10,20260112-233718-fr7_A_weighted_n5__sine_gradual_frequent,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_gradual_frequent/ts_drift_adapt/seed10/20260112-233718-fr7_A_weighted_n5/sine_gradual_frequent__ts_drift_adapt__seed10.csv,50000,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.60094,,,0.0,192.60000000000005
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,1,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed1/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed1.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.93681640625,,,0.5,7330.9000000000015
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,2,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed2/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed2.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9426953125,,,0.25,7081.300000000002
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,3,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed3/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed3.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.93013671875,,,0.25,7023.700000000002
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,4,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed4/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed4.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.93396484375,,,0.25,7023.700000000002
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,5,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed5/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed5.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.93203125,,,0.5,8137.300000000001
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,6,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed6/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed6.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9313671875,,,0.5,8655.7
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,7,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed7/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed7.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9395703125,,,0.5,7292.500000000002
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,8,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed8/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed8.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9451953125,,,0.5,7158.100000000002
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,9,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed9/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed9.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.93826171875,,,0.5,7388.500000000002
AL,stability,A_weighted_n5,stagger_abrupt3,stagger_abrupt3,drift,10,20260112-233718-fr7_A_weighted_n5__stagger_abrupt3,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/stagger_abrupt3/ts_drift_adapt/seed10/20260112-233718-fr7_A_weighted_n5/stagger_abrupt3__ts_drift_adapt__seed10.csv,51200,weighted,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.9345703125,,,0.25,7119.700000000002
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,1,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed1/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed1.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.89242,29.2,338.9793103448276,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,2,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed2/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed2.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.8861,30.0,330.30872483221475,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,3,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed3/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed3.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.89378,28.8,345.06293706293707,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,4,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed4/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed4.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.887,29.2,338.9793103448276,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,5,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed5/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed5.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87802,29.6,335.78231292517006,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,6,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed6/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed6.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9027,28.0,351.76978417266184,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,7,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed7/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed7.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87704,29.8,331.6756756756757,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,8,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed8/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed8.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.88968,27.8,357.1014492753623,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,9,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed9/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed9.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.8989,28.8,343.72027972027973,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_nodrift,sea_abrupt4,nodrift,10,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_nodrift/ts_drift_adapt/seed10/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_nodrift__ts_drift_adapt__seed10.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.88658,28.6,347.6056338028169,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,1,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed1/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed1.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9108,26.0,371.2,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,2,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed2/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed2.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9247,22.0,414.4761904761905,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,3,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed3/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed3.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.925,23.0,404.3636363636364,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,4,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed4/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed4.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9236,22.0,438.85714285714283,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,5,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed5/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed5.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9073,24.0,386.7826086956522,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,6,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed6/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed6.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.902,25.0,376.0,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,7,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed7/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed7.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9348,24.0,389.5652173913044,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,8,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed8/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed8.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9281,25.0,389.3333333333333,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,9,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed9/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed9.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9243,21.0,460.8,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sine_nodrift,sine_abrupt4,nodrift,10,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sine_nodrift,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sine_nodrift/ts_drift_adapt/seed10/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sine_nodrift__ts_drift_adapt__seed10.csv,10000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.9184,25.0,376.0,,
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,1,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed1/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed1.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87134,,,0.0,245.40000000000003
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,2,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed2/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed2.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87476,,,0.0,154.2
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,3,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed3/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.88478,,,0.0,269.40000000000003
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,4,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed4/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87634,,,0.0,336.6
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,5,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed5/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.88176,,,0.0,234.2
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,6,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed6/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed6.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.85878,,,0.0,240.60000000000002
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,7,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed7/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed7.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87662,,,0.0,205.40000000000003
AL,stability,P_perm_vote_score_a0.02_pre500_post10_n5,sea_abrupt4,sea_abrupt4,drift,8,20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5__sea_abrupt4,logs_v15p2_s0/trackAL_perm_confirm_stability_v15p2/sea_abrupt4/ts_drift_adapt/seed8/20260112-234746-dqe_P_perm_vote_score_a0.02_pre500_post10_n5/sea_abrupt4__ts_drift_adapt__seed8.csv,50000,perm_test,vote_score,0.02,500,10,one_sided_pos,200,N/A,0.87254,,,0.0,293.4
