track,dataset,unit,seed,group,src_group,run_id,log_path,acc_final,acc_min_raw,acc_min@2000,confirmed_count,confirm_rate_per_10k,post_mean@W500,post_min@W500,post_mean@W1000,post_min@W1000,post_mean@W2000,post_min@W2000
AC,INSECTS_abrupt_balanced,sample_idx,40,baseline,A_baseline,20260108-232618-nox_A_baseline_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt/seed40/20260108-232618-nox_A_baseline_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt__seed40.csv,0.1984407818797661,0.12890625,0.1610054347826087,39,7.379794501106969,0.190438371073734,0.19014911974729334,0.19028783209953118,0.18954095474316113,0.1892380988820164,0.18716960409957867
AC,INSECTS_abrupt_balanced,sample_idx,1,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv,0.22345639298351846,0.068359375,0.13916015625,40,7.569020001135353,0.2038637476991019,0.2034010922450059,0.2036821303263155,0.20274872825679166,0.20279215003918696,0.20012174058502719
AC,INSECTS_abrupt_balanced,sample_idx,2,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv,0.19546994152932048,0.173828125,0.173828125,39,7.379794501106969,0.20184615090690156,0.20168611565175393,0.20177775854410757,0.20103088844544184,0.2007317473005501,0.19859318666981632
AC,INSECTS_abrupt_balanced,sample_idx,3,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv,0.19766495732964975,0.08984375,0.16495535714285714,38,7.190569001078585,0.19028253712256726,0.1899414680255577,0.19010736196250433,0.18934645195661295,0.18901476982802654,0.18692044894188484
AC,INSECTS_abrupt_balanced,sample_idx,4,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv,0.21161087668174164,0.19140625,0.19268973214285715,37,7.001343501050202,0.21345749123099098,0.21296826196219448,0.2130166269787117,0.21212703582033052,0.21145029617489502,0.2089268108234455
AC,INSECTS_abrupt_balanced,sample_idx,5,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv,0.2031146517304672,0.15330615942028986,0.15330615942028986,40,7.569020001135353,0.18438389883095244,0.18398312407069345,0.18413128631114187,0.18335585206787944,0.183151575325323,0.1810848721412244
AC,INSECTS_abrupt_balanced,sample_idx,6,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv,0.20565027343084755,0.03125,0.14453125,40,7.569020001135353,0.1916134012551196,0.19120401600022363,0.19149813240890728,0.1905990152696567,0.1904721745128687,0.188222266547569
AC,INSECTS_abrupt_balanced,sample_idx,7,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv,0.20239559483035935,0.15885416666666666,0.15885416666666666,41,7.758245501163737,0.19095716097511575,0.19059901658563685,0.1908595388744085,0.18997712149504656,0.18997137188757504,0.18764976576461878
AC,INSECTS_abrupt_balanced,sample_idx,8,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv,0.2134652865820198,0.17391304347826086,0.17391304347826086,40,7.569020001135353,0.19745663311705705,0.19716115255500322,0.197353236436911,0.1965530779295193,0.1964954677193166,0.1941889401840256
AC,INSECTS_abrupt_balanced,sample_idx,9,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv,0.1925180237288777,0.1484375,0.15075860507246377,36,6.812118001021818,0.18409125300919582,0.1837746107882708,0.18383355214907462,0.183054702853197,0.18276832583406277,0.18061928587071513
AC,INSECTS_abrupt_balanced,sample_idx,10,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv,0.20269835563040475,0.125,0.1681951992753623,38,7.190569001078585,0.19174408418392225,0.19158992064517244,0.1917493853978241,0.19121048245113387,0.19115272417556592,0.18909062633265877
AC,INSECTS_abrupt_balanced,sample_idx,11,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed11/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed11.csv,0.21337067383200561,0.17181919642857144,0.17181919642857144,39,7.379794501106969,0.19944483222494253,0.19899618769422758,0.19925412010188176,0.19831516278815559,0.19820526734405758,0.19577206357840088
AC,INSECTS_abrupt_balanced,sample_idx,12,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed12/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed12.csv,0.21000245993150038,0.16796875,0.17667410714285714,39,7.379794501106969,0.1963239314153054,0.1958595330457156,0.1961266370863947,0.19516252654367,0.19515626976477934,0.1925585700599466
AC,INSECTS_abrupt_balanced,sample_idx,13,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed13/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed13.csv,0.20273620073041043,0.13671875,0.157325634057971,38,7.190569001078585,0.1937108488327285,0.19326199260175134,0.19360003150456212,0.19264238053278582,0.19276374445242941,0.19016154050867604
AC,INSECTS_abrupt_balanced,sample_idx,14,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed14/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed14.csv,0.21904743883285713,0.1626471920289855,0.1626471920289855,40,7.569020001135353,0.20187329386492414,0.20143980089568142,0.201631605291436,0.20078319681510065,0.20051401182054018,0.19824865197477481
AC,INSECTS_abrupt_balanced,sample_idx,15,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed15/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed15.csv,0.20644502053096675,0.12890625,0.1666294642857143,39,7.379794501106969,0.1973587858062624,0.19697292223379664,0.19717660823770902,0.19628201653462063,0.196207350715215,0.19382098445229617
AC,INSECTS_abrupt_balanced,sample_idx,16,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed16/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed16.csv,0.18587620867788143,0.0859375,0.153419384057971,39,7.379794501106969,0.1790131302916195,0.178612225817158,0.17889548086116405,0.17800768169091605,0.1779539840754361,0.1756982093587049
AC,INSECTS_abrupt_balanced,sample_idx,17,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed17/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed17.csv,0.20396616648059493,0.15415534420289856,0.15415534420289856,39,7.379794501106969,0.1829868174906326,0.1826650905361592,0.18299723635750795,0.1822162484847273,0.1823187670400881,0.17995824397903085
AC,INSECTS_abrupt_balanced,sample_idx,18,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed18/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed18.csv,0.18633034987794955,0.1590625,0.1590625,38,7.190569001078585,0.17456538730638074,0.174236698476909,0.17446838986330332,0.17367165062477577,0.17349395099344356,0.17133042282009456
AC,INSECTS_abrupt_balanced,sample_idx,19,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed19/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed19.csv,0.1919314246787897,0.11328125,0.15302309782608695,40,7.569020001135353,0.1774608366243702,0.17707899338200628,0.17727584812284386,0.1764571809228073,0.17644287740642764,0.17407432384896257
AC,INSECTS_abrupt_balanced,sample_idx,20,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed20/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed20.csv,0.18651957537797795,0.15692934782608695,0.15692934782608695,39,7.379794501106969,0.18305565042307495,0.18274632010276695,0.18272976973859628,0.18196005233875548,0.1814069946161878,0.17917648992057225
AC,INSECTS_abrupt_balanced,sample_idx,21,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed21/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed21.csv,0.19539425132930913,0.140625,0.16082589285714285,38,7.190569001078585,0.1922245708926814,0.1917910467280079,0.19206373703365806,0.1911443268536396,0.19116352738400852,0.1886804912116897
AC,INSECTS_abrupt_balanced,sample_idx,22,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed22/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed22.csv,0.19287755217893163,0.15477807971014493,0.15477807971014493,39,7.379794501106969,0.18193056492188775,0.181492911385677,0.18191704981445,0.18088320720922615,0.18121411398277948,0.17860713611694742
AC,INSECTS_abrupt_balanced,sample_idx,23,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed23/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed23.csv,0.1996707476299506,0.046875,0.1572265625,39,7.379794501106969,0.19130964612989765,0.1908673362956043,0.1909918427759074,0.19009369621948685,0.1896149056460414,0.1873776685411007
AC,INSECTS_abrupt_balanced,sample_idx,24,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed24/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed24.csv,0.19382367967907355,0.16744791666666667,0.16744791666666667,40,7.569020001135353,0.18611874746214538,0.18575318784957154,0.18595722817466345,0.18510526631245874,0.18481532778347154,0.18254818253402055
AC,INSECTS_abrupt_balanced,sample_idx,25,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed25/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed25.csv,0.20568811853085323,0.15234375,0.16847826086956522,38,7.190569001078585,0.19593792974333568,0.19551303603829742,0.19574485846775402,0.19484890504764868,0.19463665846267098,0.19236601393922792
AC,INSECTS_abrupt_balanced,sample_idx,26,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed26/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed26.csv,0.20600980188090148,0.1484375,0.17371651785714284,38,7.190569001078585,0.20025845654839547,0.19977670812900764,0.1999899591142513,0.1990895186199486,0.1988266844249255,0.19641005670994452
AC,INSECTS_abrupt_balanced,sample_idx,27,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed27/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed27.csv,0.20143054478021458,0.15625,0.16171875,39,7.379794501106969,0.18921017948013097,0.188865802319792,0.1890304537669336,0.18826833556058686,0.18800194372821322,0.18584856071413025
AC,INSECTS_abrupt_balanced,sample_idx,28,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed28/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed28.csv,0.2007493329801124,0.15234375,0.15234375,39,7.379794501106969,0.1883423870982381,0.18792477574281002,0.1883095826548472,0.18733895239389126,0.18757055830734032,0.1850550853495814
AC,INSECTS_abrupt_balanced,sample_idx,29,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed29/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed29.csv,0.2094726285314209,0.1790736607142857,0.1790736607142857,38,7.190569001078585,0.201604950219923,0.20153562091471705,0.20159063160140564,0.20128708732900238,0.20092385110495303,0.19932740774692304
AC,INSECTS_abrupt_balanced,sample_idx,30,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed30/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed30.csv,0.1871818646280773,0.16077898550724637,0.16077898550724637,38,7.190569001078585,0.184877061848641,0.1844619854815031,0.18467493144978298,0.1838203207968883,0.18366100213319606,0.18137791082730156
AC,INSECTS_abrupt_balanced,sample_idx,31,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed31/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed31.csv,0.2060287244309043,0.0546875,0.16542119565217392,39,7.379794501106969,0.19620853696123403,0.19575003721068485,0.19591784504314982,0.1949699046327758,0.19462577153974273,0.19230272506993218
AC,INSECTS_abrupt_balanced,sample_idx,32,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed32/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed32.csv,0.20095748103014363,0.15362870065789475,0.15362870065789475,39,7.379794501106969,0.18504882120874094,0.18465945111531998,0.1850811922975714,0.18406175605395236,0.18439150389450068,0.18148375950012535
AC,INSECTS_abrupt_balanced,sample_idx,33,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed33/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed33.csv,0.20635040778095257,0.1484375,0.17125,39,7.379794501106969,0.19434415163386826,0.19417624599881,0.19446361225321915,0.19410410251546695,0.19414688699594215,0.19208399225127679
AC,INSECTS_abrupt_balanced,sample_idx,34,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed34/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed34.csv,0.1953185611292978,0.16191123188405798,0.16191123188405798,40,7.569020001135353,0.18635514860033706,0.18626298002100475,0.186324973069225,0.18572658208761195,0.18550308790575967,0.1833794691605202
AC,INSECTS_abrupt_balanced,sample_idx,35,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed35/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed35.csv,0.2166631975324995,0.16423233695652173,0.16423233695652173,40,7.569020001135353,0.19805863091958695,0.1976402486697023,0.19786378393554463,0.19697703185131651,0.19696358103963213,0.19439170841855122
AC,INSECTS_abrupt_balanced,sample_idx,36,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed36/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed36.csv,0.19713512592957028,0.1484375,0.16266741071428573,39,7.379794501106969,0.18907257901039767,0.1887900877411653,0.18892615536952945,0.18824581538581753,0.1879431512673743,0.18583337223150262
AC,INSECTS_abrupt_balanced,sample_idx,37,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed37/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed37.csv,0.19968967017995345,0.1484375,0.157325634057971,40,7.569020001135353,0.18482165222693817,0.18448768704496943,0.1845341107616414,0.18380441533801634,0.1834090610857974,0.18139186261493245
AC,INSECTS_abrupt_balanced,sample_idx,38,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed38/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed38.csv,0.2012413192801862,0.16015625,0.17302083333333335,39,7.379794501106969,0.18771735743790538,0.1874991613302325,0.18793003246896262,0.1874991613302325,0.18792119940306387,0.18682510591829346
AC,INSECTS_abrupt_balanced,sample_idx,39,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed39/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed39.csv,0.19855431717978314,0.15723958333333332,0.15723958333333332,39,7.379794501106969,0.18346670211945515,0.18313849433919444,0.1834595021833665,0.18255883514866258,0.1827298607948853,0.18025550848045327
AC,INSECTS_abrupt_balanced,sample_idx,40,v2,B_v2,20260108-234327-id8_B_v2_theta0.50_w1_cd200,logs/trackX_insects_gating_sweep/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed40/20260108-234327-id8_B_v2_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed40.csv,0.20146838988022026,0.16310009057971014,0.16310009057971014,38,7.190569001078585,0.19335850517653855,0.19303685895294212,0.1930850685506037,0.19221302861840883,0.1918552892756869,0.18956447290041753
